,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1869,Trinity-Bellwoods,43.6501763,-79.4153421634,Peace Collective,43.64710896042073,-79.41986423045904,Boutique
1870,Trinity-Bellwoods,43.6501763,-79.4153421634,Monarch Tavern,43.654105012485054,-79.41360584481548,Dive Bar
1871,Trinity-Bellwoods,43.6501763,-79.4153421634,San Francesco Foods,43.65405453094444,-79.41346797552856,Sandwich Place
1872,Trinity-Bellwoods,43.6501763,-79.4153421634,OVO Toronto Flagship,43.65102048927521,-79.41213342723955,Clothing Store
1873,Trinity-Bellwoods,43.6501763,-79.4153421634,Cafe 668,43.6511022937768,-79.41165356427142,Asian Restaurant
1874,Trinity-Bellwoods,43.6501763,-79.4153421634,Trinity Bellwoods Arena,43.649269,-79.413509,Skating Rink
1875,Trinity-Bellwoods,43.6501763,-79.4153421634,Mây Cafe,43.65124208448501,-79.41131050479925,Karaoke Bar
1876,Trinity-Bellwoods,43.6501763,-79.4153421634,Mejuri,43.651082,-79.412399,Office
1877,University ,43.6625062026,-79.401179748,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
1878,University ,43.6625062026,-79.401179748,Rasa,43.662756751275445,-79.40398803188654,Restaurant
1879,University ,43.6625062026,-79.401179748,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
1880,University ,43.6625062026,-79.401179748,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
1881,University ,43.6625062026,-79.401179748,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
1882,University ,43.6625062026,-79.401179748,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
1883,University ,43.6625062026,-79.401179748,Harbord House,43.66246595195944,-79.40541041671369,Bar
1884,University ,43.6625062026,-79.401179748,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
1885,University ,43.6625062026,-79.401179748,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
1886,University ,43.6625062026,-79.401179748,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
1887,University ,43.6625062026,-79.401179748,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
1888,University ,43.6625062026,-79.401179748,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
1889,University ,43.6625062026,-79.401179748,Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant
1890,University ,43.6625062026,-79.401179748,FLOCK Rotisserie + Greens,43.66263716795857,-79.4037981720113,Comfort Food Restaurant
1891,University ,43.6625062026,-79.401179748,The Clubhouse,43.6582455666801,-79.39989387989043,Sandwich Place
1892,University ,43.6625062026,-79.401179748,Innis Cafe,43.665401003815745,-79.39971478706231,Café
1893,University ,43.6625062026,-79.401179748,River Tai Restaurant,43.66290213,-79.403167,Chinese Restaurant
1894,University ,43.6625062026,-79.401179748,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
1895,University ,43.6625062026,-79.401179748,Miles Nadal Jewish Community Centre,43.66651909762614,-79.40387376211667,Gym
1896,University ,43.6625062026,-79.401179748,Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
1897,University ,43.6625062026,-79.401179748,A & C Games,43.66493880046117,-79.40319438893309,Video Game Store
1898,University ,43.6625062026,-79.401179748,Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667,Café
1899,University ,43.6625062026,-79.401179748,Second Cup,43.66355135916493,-79.40178748741704,Café
1900,University ,43.6625062026,-79.401179748,chabichou,43.66198088604931,-79.40722622582372,Cheese Shop
1901,University ,43.6625062026,-79.401179748,Magic Noodle,43.66272766027783,-79.4036022699349,Noodle House
1902,University ,43.6625062026,-79.401179748,JCC Fitness,43.66636642352305,-79.40396996377146,Gym
1903,University ,43.6625062026,-79.401179748,Subway,43.66448931335139,-79.39911750609278,Sandwich Place
1904,University ,43.6625062026,-79.401179748,Second Cup Coffee Co.,43.66535,-79.398376,Café
1905,University ,43.6625062026,-79.401179748,Charlie's Gallery,43.662809819602124,-79.40382164131282,Bar
1906,University ,43.6625062026,-79.401179748,7-Eleven,43.658184,-79.3998009,Convenience Store
1907,University ,43.6625062026,-79.401179748,Comfort Zone,43.65839738353197,-79.40027391815754,Nightclub
1908,University ,43.6625062026,-79.401179748,East of Brunswick,43.66560880777417,-79.40332426293872,Pub
1909,University ,43.6625062026,-79.401179748,DT Bistro,43.662375,-79.405734,Café
1910,University ,43.6625062026,-79.401179748,The Beer Store,43.6653855,-79.4034771,Beer Store
1911,University ,43.6625062026,-79.401179748,Smoke's Poutinerie/Weinerie,43.658258885790666,-79.40013635216246,Poutine Place
1912,University ,43.6625062026,-79.401179748,Sivananda Yoga Centre,43.6627536,-79.4029508,Yoga Studio
1913,University ,43.6625062026,-79.401179748,Second Cup,43.66641372619874,-79.40399105911047,Coffee Shop
1914,University ,43.6625062026,-79.401179748,Second Cup (Miles Nadal JCC Fitness),43.66652744237173,-79.4038720660735,Coffee Shop
1915,Victoria Village,43.728489019399994,-79.31487382649999,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
1916,Victoria Village,43.728489019399994,-79.31487382649999,Portugril,43.72581876267242,-79.31278541470671,Portuguese Restaurant
1917,Victoria Village,43.728489019399994,-79.31487382649999,The Frig,43.72705130603407,-79.31741760908679,French Restaurant
1918,Victoria Village,43.728489019399994,-79.31487382649999,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726086,-79.31362,Intersection
1919,Victoria Village,43.728489019399994,-79.31487382649999,Pizza Nova,43.725823726352196,-79.31286041792907,Pizza Place
1920,Victoria Village,43.728489019399994,-79.31487382649999,Cash Money,43.72548580178643,-79.31266509325405,Financial or Legal Service
1921,Victoria Village,43.728489019399994,-79.31487382649999,Wigmore Park,43.731023438497964,-79.3107706628902,Park
1922,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Island Mariner,43.634129901340714,-79.37978112413032,Boat or Ferry
1923,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Thomas Rennie Ferry,43.63032647127592,-79.37479930337003,Boat or Ferry
1924,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Algonquin Queen II,43.63801762619949,-79.37785661144751,Boat or Ferry
1925,Waterfront Communities-The Island,43.6338803623,-79.3772023146,Water Taxi,43.63791564434246,-79.37964915882348,Boat or Ferry
1926,West Hill,43.7674902567,-79.1766760264,Heron Park Community Centre,43.76886695009025,-79.17695787066756,Gym / Fitness Center
1927,West Hill,43.7674902567,-79.1766760264,Heron Park,43.76932738615917,-79.17720079421997,Park
1928,West Hill,43.7674902567,-79.1766760264,Homestead Roofing Repair,43.7651402,-79.1786627,Construction & Landscaping
1929,West Hill,43.7674902567,-79.1766760264,Deekshill Park,43.76647619352455,-79.18187856674194,Park
1930,West Humber-Clairville,43.7161804033,-79.59635645350001,Woodbine Racetrack,43.7179293,-79.5985735,Racecourse
1931,West Humber-Clairville,43.7161804033,-79.59635645350001,Mandarin Buffet,43.719797804773386,-79.5958195094931,Chinese Restaurant
1932,West Humber-Clairville,43.7161804033,-79.59635645350001,Tim Hortons,43.71465748224628,-79.59371566772467,Coffee Shop
1933,West Humber-Clairville,43.7161804033,-79.59635645350001,Xawaash,43.71578559593828,-79.59305324759328,Mediterranean Restaurant
1934,West Humber-Clairville,43.7161804033,-79.59635645350001,Winners,43.7198189817913,-79.5949226617813,Clothing Store
1935,West Humber-Clairville,43.7161804033,-79.59635645350001,Staples Rexdale,43.7185385,-79.5945701,Paper / Office Supplies Store
1936,West Humber-Clairville,43.7161804033,-79.59635645350001,Subway,43.719075,-79.595933,Sandwich Place
1937,West Humber-Clairville,43.7161804033,-79.59635645350001,TD Canada Trust,43.7196303,-79.5998964,Bank
1938,West Humber-Clairville,43.7161804033,-79.59635645350001,Swiss Pick,43.716149756618115,-79.59384319385052,Swiss Restaurant
1939,West Humber-Clairville,43.7161804033,-79.59635645350001,Woodbine Parking Lot,43.71812847665389,-79.59749660568039,Shopping Mall
1940,West Humber-Clairville,43.7161804033,-79.59635645350001,Planet Fitness,43.719063,-79.595205,Gym / Fitness Center
1941,West Humber-Clairville,43.7161804033,-79.59635645350001,Comfort Hotel Airport North,43.716186965687356,-79.59409295477909,Hotel
1942,West Humber-Clairville,43.7161804033,-79.59635645350001,Access Storage - Etobicoke,43.71877114,-79.59334437,Storage Facility
1943,West Humber-Clairville,43.7161804033,-79.59635645350001,Domino's Pizza,43.71936536922931,-79.59462225437164,Pizza Place
1944,West Humber-Clairville,43.7161804033,-79.59635645350001,The Bay,43.71961399303382,-79.59948781763836,Department Store
1945,West Humber-Clairville,43.7161804033,-79.59635645350001,Woodbine Hotel & Suites,43.712624444842106,-79.59266375766718,Hotel
1946,West Humber-Clairville,43.7161804033,-79.59635645350001,Rogers,43.71983997783581,-79.599954073064,Electronics Store
1947,Westminster-Branson,43.7788132165,-79.4524182256,Gym,43.781115,-79.450606,Gym / Fitness Center
1948,Westminster-Branson,43.7788132165,-79.4524182256,Antibes Park,43.77887169410913,-79.44870471954346,Park
1949,Westminster-Branson,43.7788132165,-79.4524182256,Locksmith Pros,43.77986322316707,-79.4487476348877,Locksmith
1950,Westminster-Branson,43.7788132165,-79.4524182256,Milesstone,43.775377,-79.45376,American Restaurant
1951,Weston,43.702716046300004,-79.5157225505,UP Express - Weston Station,43.700256,-79.51366,Train Station
1952,Weston,43.702716046300004,-79.5157225505,P&M Restaurant,43.70110845129989,-79.5189817242212,Diner
1953,Weston,43.702716046300004,-79.5157225505,Shoppers Drug Mart,43.701264,-79.519705,Pharmacy
1954,Weston,43.702716046300004,-79.5157225505,Pizza Pizza,43.70058873986015,-79.5174993495782,Pizza Place
1955,Weston,43.702716046300004,-79.5157225505,Tim Hortons,43.7008152218159,-79.5116375548898,Coffee Shop
1956,Weston,43.702716046300004,-79.5157225505,Tim Hortons / Wendy's,43.70090969892793,-79.51169161495478,Coffee Shop
1957,Weston,43.702716046300004,-79.5157225505,Popeyes Louisiana Kitchen,43.701045305368446,-79.51892076851034,Fried Chicken Joint
1958,Weston,43.702716046300004,-79.5157225505,Weston GO Station,43.70021244961973,-79.5133452504582,Train Station
1959,Weston,43.702716046300004,-79.5157225505,Subway,43.70085372526858,-79.51097798789186,Sandwich Place
1960,Weston,43.702716046300004,-79.5157225505,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
1961,Weston,43.702716046300004,-79.5157225505,Dollarama,43.701049,-79.510984,Discount Store
1962,Weston,43.702716046300004,-79.5157225505,West Lions Park,43.698465872229214,-79.51687894119398,Soccer Field
1963,Weston-Pellam Park,43.67396203770001,-79.4602439114,Sabor Brasil Restaurant,43.67444516608626,-79.45922778096221,Brazilian Restaurant
1964,Weston-Pellam Park,43.67396203770001,-79.4602439114,Pho Xua,43.674056,-79.461112,Vietnamese Restaurant
1965,Weston-Pellam Park,43.67396203770001,-79.4602439114,Caledonia Bakery & Pastry,43.6754413741707,-79.45465772393324,Bakery
1966,Weston-Pellam Park,43.67396203770001,-79.4602439114,"The Den Toronto : Workshops, Bench Rentals and Designer Jewellers",43.670637780416506,-79.45661466475582,Jewelry Store
1967,Weston-Pellam Park,43.67396203770001,-79.4602439114,Tavora Foods,43.6748679349008,-79.4565586669527,Fish Market
1968,Weston-Pellam Park,43.67396203770001,-79.4602439114,Cùu Long Miên Tây,43.674141834496375,-79.46051957889887,Vietnamese Restaurant
1969,Weston-Pellam Park,43.67396203770001,-79.4602439114,Dairy Freeze,43.67519526623445,-79.454845523465,Burger Joint
1970,Weston-Pellam Park,43.67396203770001,-79.4602439114,Toronto Weston Flea Market,43.674619166522746,-79.46395304905377,Flea Market
1971,Weston-Pellam Park,43.67396203770001,-79.4602439114,El Rancherito Asados Restaurant,43.67476886022006,-79.45772317110759,Latin American Restaurant
1972,Weston-Pellam Park,43.67396203770001,-79.4602439114,S.A.D.R.A Park,43.675656186836,-79.46192591293567,Park
1973,Weston-Pellam Park,43.67396203770001,-79.4602439114,D. Kinnas Lanchonete,43.67486137198699,-79.45736606653263,Snack Place
1974,Weston-Pellam Park,43.67396203770001,-79.4602439114,Wadsworth Park,43.67260042412898,-79.45682766008771,Park
1975,Weston-Pellam Park,43.67396203770001,-79.4602439114,Golden Star Variety,43.67122479988935,-79.45697050292144,Deli / Bodega
1976,Wexford/Maryvale ,43.7485721411,-79.2986365699,Pho Metro,43.74536458313563,-79.29446212828603,Vietnamese Restaurant
1977,Wexford/Maryvale ,43.7485721411,-79.2986365699,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234,Korean Restaurant
1978,Wexford/Maryvale ,43.7485721411,-79.2986365699,Ibrahim BBQ,43.74447414666509,-79.2974995139424,Middle Eastern Restaurant
1979,Wexford/Maryvale ,43.7485721411,-79.2986365699,Big Moe's (Halal),43.744333584450956,-79.2977313160344,Burger Joint
1980,Wexford/Maryvale ,43.7485721411,-79.2986365699,Wexford Restaurant,43.7460300445972,-79.29384330907153,Breakfast Spot
1981,Wexford/Maryvale ,43.7485721411,-79.2986365699,Pizza Pizza,43.7447116,-79.2990406,Pizza Place
1982,Wexford/Maryvale ,43.7485721411,-79.2986365699,Tim Hortons,43.7455132382073,-79.2952139675617,Coffee Shop
1983,Wexford/Maryvale ,43.7485721411,-79.2986365699,The Loaded Dog,43.74427837403965,-79.29987247913081,Bar
1984,Wexford/Maryvale ,43.7485721411,-79.2986365699,Pioneer,43.745063,-79.297533,Gas Station
1985,Wexford/Maryvale ,43.7485721411,-79.2986365699,Sequoia Lounge,43.74564498729392,-79.29573737087405,Middle Eastern Restaurant
1986,Wexford/Maryvale ,43.7485721411,-79.2986365699,Top Gun Steak & Burgers,43.744917,-79.298242,Burger Joint
1987,Wexford/Maryvale ,43.7485721411,-79.2986365699,Frank's Smoke Shop,43.74589,-79.29494,Smoke Shop
1988,Wexford/Maryvale ,43.7485721411,-79.2986365699,P.A.T. Mart 한국식품,43.744904616778435,-79.29671587467355,Grocery Store
1989,Wexford/Maryvale ,43.7485721411,-79.2986365699,3 Kings Café,43.745401,-79.29426,Café
1990,Willowdale East ,43.7706022616,-79.40148378960001,Maryam Hotel,43.766961,-79.401199,Hotel
1991,Willowdale West,43.771210491800005,-79.4275578,Abbotsford Park,43.77119084408775,-79.4224499275054,Park
1992,Willowdale West,43.771210491800005,-79.4275578,Mobilicity,43.7699374750562,-79.42236858653561,Mobile Phone Shop
1993,Woburn ,43.766740239300006,-79.2285857671,Govardhan Thal,43.767495947512856,-79.22847558069367,Indian Restaurant
1994,Woburn ,43.766740239300006,-79.2285857671,Taste Bite Kebab & Fish,43.7673077,-79.2274264,American Restaurant
1995,Woburn ,43.766740239300006,-79.2285857671,Fabian's Cafe,43.76815800171119,-79.22915850467795,Bakery
1996,Woburn ,43.766740239300006,-79.2285857671,Bombay Palace,43.767057,-79.227682,Indian Restaurant
1997,Woodbine Corridor,43.6767729247,-79.3154073786,Bodega Henriette,43.67807709328078,-79.3148675051117,Café
1998,Woodbine Corridor,43.6767729247,-79.3154073786,Fairmount Park,43.6752861866186,-79.31574491228163,Baseball Field
1999,Woodbine Corridor,43.6767729247,-79.3154073786,Fairmount Community Centre,43.67641027110474,-79.31654274838338,Community Center
2000,Woodbine Corridor,43.6767729247,-79.3154073786,Occasions Restaurant,43.67320785674965,-79.31861239046192,Restaurant
2001,Woodbine-Lumsden,43.694106742399995,-79.3111635266,Old's Cool General Store,43.694483,-79.30846,Convenience Store
2002,Woodbine-Lumsden,43.694106742399995,-79.3111635266,Taylor Creek Park,43.696598682480385,-79.30669312122465,Park
2003,Woodbine-Lumsden,43.694106742399995,-79.3111635266,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
2004,Woodbine-Lumsden,43.694106742399995,-79.3111635266,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
2005,Woodbine-Lumsden,43.694106742399995,-79.3111635266,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
2006,Woodbine-Lumsden,43.694106742399995,-79.3111635266,The Beer Store,43.6937312,-79.3167591,Beer Store
2007,Woodbine-Lumsden,43.694106742399995,-79.3111635266,Oak Park Deli,43.693876806617276,-79.31026441909452,Restaurant
2008,Woodbine-Lumsden,43.694106742399995,-79.3111635266,Luxy Nails,43.69285615840882,-79.3158494567113,Spa
2009,Woodbine-Lumsden,43.694106742399995,-79.3111635266,Thai Wok,43.692789,-79.315951,Asian Restaurant
2010,Woodbine-Lumsden,43.694106742399995,-79.3111635266,New Star Video,43.692565,-79.315937,Video Store
2011,Woodbine-Lumsden,43.694106742399995,-79.3111635266,East York Skating Club,43.6973057668991,-79.31537625461134,Skating Rink
2012,Wychwood,43.6769192679,-79.425514947,Wychwood Barns Farmers' Market,43.68001040153905,-79.42384857341463,Farmers Market
2013,Wychwood,43.6769192679,-79.425514947,Wychwood Barns,43.68002809008845,-79.42380960285216,Event Space
2014,Wychwood,43.6769192679,-79.425514947,Hillcrest Park,43.67601214114849,-79.42478680222756,Park
2015,Yonge-Eglinton,43.704689367700006,-79.4035901675,North Toronto Memorial Community Centre,43.706097953892986,-79.40433712056412,Gym
2016,Yonge-Eglinton,43.704689367700006,-79.4035901675,DeSerres,43.70598785818894,-79.402233380613,Arts & Crafts Store
2017,Yonge-Eglinton,43.704689367700006,-79.4035901675,Eglinton Park,43.70743,-79.405359,Park
2018,Yonge-Eglinton,43.704689367700006,-79.4035901675,Burger Shack,43.70485530038984,-79.40606744008124,Burger Joint
2019,Yonge-Eglinton,43.704689367700006,-79.4035901675,Boom Breakfast & Co.,43.70574804800791,-79.4034815216249,Breakfast Spot
2020,Yonge-Eglinton,43.704689367700006,-79.4035901675,Sake Bar Kushi,43.70492346730393,-79.40695373525546,Japanese Restaurant
2021,Yonge-Eglinton,43.704689367700006,-79.4035901675,The Keg Steakhouse & Bar,43.70546405087482,-79.39808535059794,Steakhouse
2022,Yonge-Eglinton,43.704689367700006,-79.4035901675,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
2023,Yonge-Eglinton,43.704689367700006,-79.4035901675,Ritz Caribbean Food,43.706485581889645,-79.39976278634985,Caribbean Restaurant
2024,Yonge-Eglinton,43.704689367700006,-79.4035901675,Cineplex VIP Yonge & Eglinton,43.706515446920825,-79.39894967345053,Movie Theater
2025,Yonge-Eglinton,43.704689367700006,-79.4035901675,North Toronto Memorial Arena,43.7071229205969,-79.40466200931576,Skating Rink
